#ver .1, HCP-Zr [11-20], [0001], [-1100], metal units
    48000 atoms
    1 atom types

-16.150000 16.150000 xlo xhi
-103.300003 103.293694 ylo yhi
-83.917862 83.917862 zlo zhi
1.615000 0.000000 0.000000 xy xz yz

Masses

    1 91.224

Atoms

	1	1	 -17.431416 -103.300003 -78.351311
	2	1	 -17.413565 -100.717499 -82.053017
	3	1	 -15.807779 -103.300003 -81.120598
	4	1	 -15.807264 -100.717499 -79.255760
	5	1	 -14.201415 -103.300003 -78.351311
	6	1	 -14.183565 -100.717499 -82.053017
	7	1	 -12.577780 -103.300003 -81.120598
	8	1	 -12.577265 -100.717499 -79.255760
	9	1	 -10.971416 -103.300003 -78.351311
	10	1	 -10.953566 -100.717499 -82.053017
	11	1	 -9.347779 -103.300003 -81.120598
	12	1	 -9.347264 -100.717499 -79.255760
	13	1	 -7.741416 -103.300003 -78.351311
	14	1	 -7.723566 -100.717499 -82.053017
	15	1	 -6.117780 -103.300003 -81.120598
	16	1	 -6.117265 -100.717499 -79.255760
	17	1	 -4.511415 -103.300003 -78.351311
	18	1	 -4.493566 -100.717499 -82.053017
	19	1	 -2.887779 -103.300003 -81.120598
	20	1	 -2.887264 -100.717499 -79.255760
	21	1	 -1.281415 -103.300003 -78.351311
	22	1	 -1.263565 -100.717499 -82.053017
	23	1	 0.342221 -103.300003 -81.120598
	24	1	 0.342735 -100.717499 -79.255760
	25	1	 1.948585 -103.300003 -78.351311
	26	1	 1.966435 -100.717499 -82.053017
	27	1	 3.572221 -103.300003 -81.120598
	28	1	 3.572736 -100.717499 -79.255760
	29	1	 5.178585 -103.300003 -78.351311
	30	1	 5.196434 -100.717499 -82.053017
	31	1	 6.802220 -103.300003 -81.120598
	32	1	 6.802735 -100.717499 -79.255760
	33	1	 8.408586 -103.300003 -78.351311
	34	1	 8.426435 -100.717499 -82.053017
	35	1	 10.032221 -103.300003 -81.120598
	36	1	 10.032736 -100.717499 -79.255760
	37	1	 11.638585 -103.300003 -78.351311
	38	1	 11.656435 -100.717499 -82.053017
	39	1	 13.262220 -103.300003 -81.120598
	40	1	 13.262735 -100.717499 -79.255760
	41	1	 -17.418636 -98.135002 -78.351311
	42	1	 -17.400248 -95.552498 -82.053017
	43	1	 -15.794898 -98.135002 -81.120598
	44	1	 -15.794037 -95.552498 -79.255760
	45	1	 -14.188637 -98.135002 -78.351311
	46	1	 -14.170249 -95.552498 -82.053017
	47	1	 -12.564898 -98.135002 -81.120598
	48	1	 -12.564037 -95.552498 -79.255760
	49	1	 -10.958637 -98.135002 -78.351311
	50	1	 -10.940249 -95.552498 -82.053017
	51	1	 -9.334898 -98.135002 -81.120598
	52	1	 -9.334037 -95.552498 -79.255760
	53	1	 -7.728637 -98.135002 -78.351311
	54	1	 -7.710248 -95.552498 -82.053017
	55	1	 -6.104898 -98.135002 -81.120598
	56	1	 -6.104037 -95.552498 -79.255760
	57	1	 -4.498637 -98.135002 -78.351311
	58	1	 -4.480248 -95.552498 -82.053017
	59	1	 -2.874898 -98.135002 -81.120598
	60	1	 -2.874037 -95.552498 -79.255760
	61	1	 -1.268636 -98.135002 -78.351311
	62	1	 -1.250249 -95.552498 -82.053017
	63	1	 0.355102 -98.135002 -81.120598
	64	1	 0.355963 -95.552498 -79.255760
	65	1	 1.961364 -98.135002 -78.351311
	66	1	 1.979751 -95.552498 -82.053017
	67	1	 3.585102 -98.135002 -81.120598
	68	1	 3.585963 -95.552498 -79.255760
	69	1	 5.191363 -98.135002 -78.351311
	70	1	 5.209752 -95.552498 -82.053017
	71	1	 6.815102 -98.135002 -81.120598
	72	1	 6.815963 -95.552498 -79.255760
	73	1	 8.421364 -98.135002 -78.351311
	74	1	 8.439752 -95.552498 -82.053017
	75	1	 10.045102 -98.135002 -81.120598
	76	1	 10.045963 -95.552498 -79.255760
	77	1	 11.651363 -98.135002 -78.351311
	78	1	 11.669751 -95.552498 -82.053017
	79	1	 13.275102 -98.135002 -81.120598
	80	1	 13.275963 -95.552498 -79.255760
	81	1	 -17.405008 -92.970001 -78.351311
	82	1	 -17.386076 -90.387497 -82.053017
	83	1	 -15.781186 -92.970001 -81.120598
	84	1	 -15.779934 -90.387497 -79.255760
	85	1	 -14.175009 -92.970001 -78.351311
	86	1	 -14.156077 -90.387497 -82.053017
	87	1	 -12.551187 -92.970001 -81.120598
	88	1	 -12.549934 -90.387497 -79.255760
	89	1	 -10.945009 -92.970001 -78.351311
	90	1	 -10.926078 -90.387497 -82.053017
	91	1	 -9.321186 -92.970001 -81.120598
	92	1	 -9.319934 -90.387497 -79.255760
	93	1	 -7.715009 -92.970001 -78.351311
	94	1	 -7.696077 -90.387497 -82.053017
	95	1	 -6.091187 -92.970001 -81.120598
	96	1	 -6.089934 -90.387497 -79.255760
	97	1	 -4.485009 -92.970001 -78.351311
	98	1	 -4.466077 -90.387497 -82.053017
	99	1	 -2.861186 -92.970001 -81.120598
	100	1	 -2.859934 -90.387497 -79.255760
	101	1	 -1.255009 -92.970001 -78.351311
	102	1	 -1.236077 -90.387497 -82.053017
	103	1	 0.368814 -92.970001 -81.120598
	104	1	 0.370066 -90.387497 -79.255760
	105	1	 1.974991 -92.970001 -78.351311
	106	1	 1.993923 -90.387497 -82.053017
	107	1	 3.598814 -92.970001 -81.120598
	108	1	 3.600066 -90.387497 -79.255760
	109	1	 5.204991 -92.970001 -78.351311
	110	1	 5.223923 -90.387497 -82.053017
	111	1	 6.828814 -92.970001 -81.120598
	112	1	 6.830066 -90.387497 -79.255760
	113	1	 8.434992 -92.970001 -78.351311
	114	1	 8.453923 -90.387497 -82.053017
	115	1	 10.058814 -92.970001 -81.120598
	116	1	 10.060066 -90.387497 -79.255760
	117	1	 11.664991 -92.970001 -78.351311
	118	1	 11.683923 -90.387497 -82.053017
	119	1	 13.288814 -92.970001 -81.120598
	120	1	 13.290066 -90.387497 -79.255760
	121	1	 -17.390467 -87.805000 -78.351311
	122	1	 -17.370989 -85.222496 -82.053017
	123	1	 -15.766582 -87.805000 -81.120598
	124	1	 -15.764891 -85.222496 -79.255760
	125	1	 -14.160467 -87.805000 -78.351311
	126	1	 -14.140989 -85.222496 -82.053017
	127	1	 -12.536582 -87.805000 -81.120598
	128	1	 -12.534891 -85.222496 -79.255760
	129	1	 -10.930468 -87.805000 -78.351311
	130	1	 -10.910990 -85.222496 -82.053017
	131	1	 -9.306581 -87.805000 -81.120598
	132	1	 -9.304891 -85.222496 -79.255760
	133	1	 -7.700467 -87.805000 -78.351311
	134	1	 -7.680989 -85.222496 -82.053017
	135	1	 -6.076581 -87.805000 -81.120598
	136	1	 -6.074891 -85.222496 -79.255760
	137	1	 -4.470467 -87.805000 -78.351311
	138	1	 -4.450989 -85.222496 -82.053017
	139	1	 -2.846581 -87.805000 -81.120598
	140	1	 -2.844891 -85.222496 -79.255760
	141	1	 -1.240467 -87.805000 -78.351311
	142	1	 -1.220989 -85.222496 -82.053017
	143	1	 0.383419 -87.805000 -81.120598
	144	1	 0.385109 -85.222496 -79.255760
	145	1	 1.989533 -87.805000 -78.351311
	146	1	 2.009011 -85.222496 -82.053017
	147	1	 3.613419 -87.805000 -81.120598
	148	1	 3.615110 -85.222496 -79.255760
	149	1	 5.219533 -87.805000 -78.351311
	150	1	 5.239011 -85.222496 -82.053017
	151	1	 6.843419 -87.805000 -81.120598
	152	1	 6.845109 -85.222496 -79.255760
	153	1	 8.449533 -87.805000 -78.351311
	154	1	 8.469011 -85.222496 -82.053017
	155	1	 10.073419 -87.805000 -81.120598
	156	1	 10.075109 -85.222496 -79.255760
	157	1	 11.679533 -87.805000 -78.351311
	158	1	 11.699011 -85.222496 -82.053017
	159	1	 13.303418 -87.805000 -81.120598
	160	1	 13.305109 -85.222496 -79.255760
	161	1	 -17.374941 -82.639999 -78.351311
	162	1	 -17.354921 -80.057503 -82.053017
	163	1	 -15.751019 -82.639999 -81.120598
	164	1	 -15.748837 -80.057503 -79.255760
	165	1	 -14.144941 -82.639999 -78.351311
	166	1	 -14.124923 -80.057503 -82.053017
	167	1	 -12.521020 -82.639999 -81.120598
	168	1	 -12.518837 -80.057503 -79.255760
	169	1	 -10.914942 -82.639999 -78.351311
	170	1	 -10.894923 -80.057503 -82.053017
	171	1	 -9.291019 -82.639999 -81.120598
	172	1	 -9.288836 -80.057503 -79.255760
	173	1	 -7.684941 -82.639999 -78.351311
	174	1	 -7.664922 -80.057503 -82.053017
	175	1	 -6.061020 -82.639999 -81.120598
	176	1	 -6.058837 -80.057503 -79.255760
	177	1	 -4.454941 -82.639999 -78.351311
	178	1	 -4.434922 -80.057503 -82.053017
	179	1	 -2.831020 -82.639999 -81.120598
	180	1	 -2.828837 -80.057503 -79.255760
	181	1	 -1.224941 -82.639999 -78.351311
	182	1	 -1.204922 -80.057503 -82.053017
	183	1	 0.398980 -82.639999 -81.120598
	184	1	 0.401163 -80.057503 -79.255760
	185	1	 2.005059 -82.639999 -78.351311
	186	1	 2.025078 -80.057503 -82.053017
	187	1	 3.628981 -82.639999 -81.120598
	188	1	 3.631163 -80.057503 -79.255760
	189	1	 5.235059 -82.639999 -78.351311
	190	1	 5.255078 -80.057503 -82.053017
	191	1	 6.858980 -82.639999 -81.120598
	192	1	 6.861163 -80.057503 -79.255760
	193	1	 8.465059 -82.639999 -78.351311
	194	1	 8.485078 -80.057503 -82.053017
	195	1	 10.088981 -82.639999 -81.120598
	196	1	 10.091164 -80.057503 -79.255760
	197	1	 11.695059 -82.639999 -78.351311
	198	1	 11.715077 -80.057503 -82.053017
	199	1	 13.318980 -82.639999 -81.120598
	200	1	 13.321163 -80.057503 -79.255760
	201	1	 -17.358358 -77.474998 -78.351311
	202	1	 -17.337812 -74.892502 -82.053017
	203	1	 -15.734435 -77.474998 -81.120598
	204	1	 -15.731703 -74.892502 -79.255760
	205	1	 -14.128359 -77.474998 -78.351311
	206	1	 -14.107812 -74.892502 -82.053017
	207	1	 -12.504436 -77.474998 -81.120598
	208	1	 -12.501703 -74.892502 -79.255760
	209	1	 -10.898359 -77.474998 -78.351311
	210	1	 -10.877812 -74.892502 -82.053017
	211	1	 -9.274435 -77.474998 -81.120598
	212	1	 -9.271703 -74.892502 -79.255760
	213	1	 -7.668359 -77.474998 -78.351311
	214	1	 -7.647812 -74.892502 -82.053017
	215	1	 -6.044436 -77.474998 -81.120598
	216	1	 -6.041703 -74.892502 -79.255760
	217	1	 -4.438359 -77.474998 -78.351311
	218	1	 -4.417812 -74.892502 -82.053017
	219	1	 -2.814435 -77.474998 -81.120598
	220	1	 -2.811703 -74.892502 -79.255760
	221	1	 -1.208359 -77.474998 -78.351311
	222	1	 -1.187812 -74.892502 -82.053017
	223	1	 0.415565 -77.474998 -81.120598
	224	1	 0.418297 -74.892502 -79.255760
	225	1	 2.021641 -77.474998 -78.351311
	226	1	 2.042188 -74.892502 -82.053017
	227	1	 3.645565 -77.474998 -81.120598
	228	1	 3.648298 -74.892502 -79.255760
	229	1	 5.251641 -77.474998 -78.351311
	230	1	 5.272188 -74.892502 -82.053017
